ADDRESS,TOTAL_STAKED,LP_DEPOSIT_VOLUME,LP_DEPOSIT_COUNT,LP_POOL_COUNT,LP_PLATFORM_COUNT,LENDING_DEPOSIT_VOLUME,LENDING_DEPOSIT_TX_COUNT,BORROW_VOLUME,BORROW_TX_COUNT,TOTAL_STABLECOIN_SWAPPED_OUT,NFT_TX_COUNT,NFT_PURCHASE_VOLUME,DISTINCT_NFT_MARKETS,TOTAL_MINTS,DISTINCT_NFT_COLLECTIONS,STABLECOIN_SENT_VOLUME,UNIQUE_TOKENS,TX_PER_WEEK,AVG_TX_VALUE,TOTAL_SENT_TO_CONTRACTS,TOTAL_DISTINCT_CONTRACTS,DAYS_ACTIVE,TENURE_IN_WEEKS,DAYS_SINCE_LAST_SEEN,GOVERNANCE_VOTE_COUNT
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,21.79,8458.510997862,2,1,1,"null","null","null","null",4068.19,0,0,0,0,0,4068.19,9,81.2,397.647586207,8458.51,2,5,12,1,4
0x05404b6f8990a4108150366adb572a870b137edc,0,9144.814210989,22,28,5,4.21,1,"null","null",3829.36,0,0,0,0,0,3562.4,7,30.5,120.289836066,5661.58,62,28,13,7,9
0x0249e0913088525154dbcf96466a068894054fb6,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,21,545.61,816.77,1,1,3,19,1
0x0442dd88a482833fe2ca98a6b66526aa640321f3,0,39.562949126,3,2,2,"null","null","null","null",0,0,0,0,0,0,0,2,67.666667,22.237241379,327.84,6,3,11,42,3
0x09a0e9de972050d9104317c01ffa16c5cbe01f03,0,14156.499892572,21,5,2,"null","null","null","null",0,0,0,0,0,0,0,18,307.783505,21.020781136,34460.41,3392,97,13,1,1
0x0a2427fa7f2a56cab87708f830f5801c1c09ddc7,41.1,541.968931944,3,5,4,"null","null","null","null",370.46,2,2.184684,1,1,2,370.28,5,22,61.401818182,587.92,7,7,6,9,5
0x02d0369f908dc5ff918a6b8242d87334903aa3d8,0.38,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,229.88,12,31.5,780.392567673,9732.422436225,12,8,11,44,1
0x0c529f12736c4166c1b20a01b8a99e170b408426,10.83,1125.61793435,40,32,5,253.49,2,"null","null",77.11,0,0,0,33,11,25.51,27,35.170732,19.078180369,1994.03,58,41,13,6,9
0x0bcde37655e78af6721c73e5b94a63fa2fc4069a,0,4738.383141897,12,15,4,"null","null","null","null",0,0,0,0,19,3,5142.77,12,17.966667,525.351688312,5412.9,31,30,12,6,1
0x0a3e732b60c48e875295d170eb74af92fcb32f96,0,75.280265758,2,2,2,"null","null","null","null",0,0,0,0,1,1,35.59,23,46.2,28.346060606,83.07,8,5,12,20,1
0x0c70ee2cffd323b85822426a4e9be912dd551448,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,6,28.666667,14.560116279,539.11,40,21,12,2,1
0x0916f4188aebf53ac3b2c578cd5cdaffaa86f84f,0,77.074380786,1,2,2,"null","null","null","null",0,0,0,0,0,0,0,2,21,95.953333333,77.07,2,1,3,23,3
0x06d508b1fcc7e112e7e534505b4eb9136ed0889d,0,15834.179354469,25,56,8,767.33,4,"null","null",2649.73,0,0,0,0,0,4942.61,8,26.288889,221.373964497,14614.42,58,45,12,2,1
0x074aa68e112a2543e27cf022089e15bb6be33570,0,444.466308239,2,7,3,"null","null","null","null",407.82,0,0,0,0,0,203.83,3,22.75,151.244871795,203.83,23,12,11,4,2
0x0a55c5d92a25e4534ca3c15663da8198e9c5bffc,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,21,118.046666667,0,2,1,11,74,1
0x07737aba415bd610700663b633c4babb827f38aa,0,12967.493808838,2,38,8,"null","null","null","null",3110.53,0,0,0,0,0,3038.93,18,38.5,816.950909091,5988.57,3,4,5,28,9
0x0d33de8e0eb1688172b3f1b0fce1da28d6007997,244.85,41881.486303409,75,100,7,38095.01,3,4354.4,3,3321.75,1,1075.95,1,4,5,18542.08,22,57.654545,610.016341338,124975.69,642,55,13,3,3
0x06cc594cb47d6d20f66070950386eaf6a93aa3dc,0,1088.060686892,5,2,2,"null","null","null","null",0,0,0,0,0,0,0,7,38.5,61.336666667,3044.66,117,30,13,2,1
0x0a74e6f476790bbb5db6f6733e222d9609e0fe00,0,36.683504941,4,4,2,"null","null","null","null",20.89,0,0,0,0,0,23.71,7,39.666667,10.627058824,36.82,7,3,12,63,7
0x0d428f6c7fc1c6f1d58865396554bd3959b548f2,0,12.878257115,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,14,12.755,12.88,1,1,9,61,1
0x095ce1a6a1a916c0f13271bc40e6b0a6bb9186f7,0,255.331484891,1,5,4,"null","null","null","null",0,0,0,0,0,0,649.59,3,15.75,477.054444444,1405.78,4,4,8,2,27
0x051420d034c5b5f3871ef75626347721744ada83,80.67,10018.610558089,4,5,3,"null","null","null","null",3999.48,0,0,0,0,0,5412.44,6,19.923077,455.895675676,4324.62,16,13,11,3,2
0x07339f930bfafcfd4eb37f99d18aab98e28096b3,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,12.25,13.0025,185.44,5,16,12,12,1
0x025bedb808d06b4ff7fa9e7bea949ece206ed967,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,1,28,912.205,1824.41,1,1,4,26,1
0x0cb16cc697363c376d06b5114f67d93611237fe5,0,14998.380405681,31,18,5,"null","null","null","null",2250.19,0,0,0,0,0,551.44,6,47.444444,465.992786885,13880.8,35,9,12,33,2
0x0b72175c5c53852c8c4ba6b42c95af32fce8b117,277.05,20238.504823874,96,66,9,1266.73,7,"null","null",3509.57,0,0,0,14,1,8744.45,19,127.441176,88.098142165,20843.75,134,34,12,1,5
0x07029499d002f0bac847de418c26ede67ecfc9f2,0,77.004566842,1,2,2,"null","null","null","null",34.78,0,0,0,0,0,0,3,14,19.495,43.2,3,2,12,80,3
0x01b1377d87deb2609c2525b6b68689e57c779094,0,9332.658100836,3,4,2,"null","null","null","null",5358.56,0,0,0,0,0,4117.99,5,28,717.895,2801.54,6,3,10,43,4
0x070f282a980d0e79bce18039dfe36983f956f6c5,0,1771211.66196302,119,133,10,1855.76,5,"null","null",91261.81,0,0,0,11,7,717384.12,15,46.925926,12284.63480663,2638492.54,218,54,12,1,1
0x050c1c3d2e802dd6208acee28806cc65f35f9327,0,15743.96178894,12,26,7,"null","null","null","null",39.04,1,55.488,1,8,5,0,5,18.148148,570.850863946,19683.020511435,40,27,11,10,1
0x0e2f8b38b510774adc77daaca7d3c8baee706ec9,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,7,22.22807,1.840055249,159.98,29,57,12,5,1
0x0310fca624245cd0e8cbb842730ee946f8702a4b,33.53,122229.875529864,28,127,9,281.2,4,"null","null",6081.86,2,143.43,1,4,4,13883.95,14,20.688889,2638.656587621,126162.916153583,59,45,13,2,1
0x0d364c5c6c803feae75db05ac248fd9dbcc88c21,23.55,8275.641217922,42,44,6,2165.21,7,"null","null",369.18,4,321.67174,1,58,6,234.51,21,35.65625,55.103680982,7676.56,305,64,13,1,5
0x00bef311ce03c5510101b0cdb149299d34f9acea,0,39881.43340893,350,175,10,1542.94,12,"null","null",7831.6,0,0,0,0,0,11003.22,22,208.8,81.120249042,41041.16,513,35,13,21,1
0x03420592f4ef755baf153befc6959d54c90f1834,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,4,24.230769,118.00672733,1872.54,37,26,11,2,1
0x084fe8a77fb8849c2ef698103a2c92c78587e982,0,447.22879092,3,3,2,"null","null","null","null","null",0,0,0,0,0,0,5,35,112.923212082,416.277797805,6,2,"null","null",2
0x0af909665daf68b7f72a3afd67251870e48fcac4,0,361.396497092,2,6,2,"null","null","null","null",126.3,0,0,0,0,0,0,3,35,70.862,174.83,3,1,10,72,2
0x060f729a9d7471956d2516dc8cfed6589d4c6b32,0.04,585.198233086,19,17,4,"null","null","null","null",2.76,6,122.9412,1,53,10,262.82,26,74.117647,63.829638889,7238.01,110,34,13,12,1
0x0587ad534421f0bbdbcf9a9aa4249d4fa65391b6,0,2344.987110339,7,13,5,"null","null","null","null",1766.25,0,0,0,0,0,708.65,9,16.625,78.613157895,1466.48,12,16,13,11,10
0x0c39f0970cf3118fd004a3f069e59dabc6714980,0,7903.484537049,30,16,5,311.56,3,"null","null",628.35,8,749.57106,2,5,11,2500.55,11,24.684211,171.076268657,10914.21,71,38,13,5,2
0x0974e2538c65532dd71a61dc7b046aa8dba65a35,0,255.47623527,5,8,5,"null","null","null","null",15.82,0,0,0,0,0,308.45,10,39,41.012307692,791.75,14,7,13,3,1
0x0564ef02d9a6c0cd54ea09a05d1075defdb44a20,0,76.347557223,1,2,2,"null","null","null","null",0,0,0,0,0,0,0,2,21,103.19,76.35,2,1,12,88,2
0x033d7139ef42aa9d3168338b93376d9be2fdffa0,0,145.479808,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,35,176.592,145.48,3,1,12,83,2
0x05761e8b72e78e4ba720ce60bb4435914091b960,0,18258.480103807,5,7,6,"null","null","null","null",0,0,0,0,0,0,0,2,26.25,16230.770666667,18128.08,8,4,13,77,1
0x004ec902c941139e177d92ff17614b339655499e,0,37026.842933988,36,23,6,"null","null","null","null",12.43,0,0,0,1,1,0,7,31.5,772.330940171,48941.61,62,26,13,2,1
0x0de876142a642c3a704a2938fdff8bba7b3b0586,0,1455322.15012447,125,144,10,"null","null","null","null",245088.46,0,0,0,15,2,281867.22,16,48.5625,6497.12960961,1088014.85,162,48,13,8,9
0x069237a95d830bf97f00f695866e73bb47ae0c1d,0,986.646264029,1,7,4,"null","null","null","null",81.76,0,0,0,0,0,0,3,49,197.227142857,446.18,1,1,5,36,1
0x018f394af9bd4496b9b7f06cc6c1925f8cdf004c,0,1.9512,1,1,1,"null","null","null","null",0,0,0,0,0,0,94.99,3,14,47.9825,1.95,2,2,10,44,4
0x09552182f27b44a5b2e057c7b3dcef1da2d60451,0,257.8,1,1,1,"null","null","null","null",0,4,21.5588,1,0,4,0,3,21,133.858888889,274.96,3,3,13,85,1
0x0b0f9f02d9aef778433dea88c4bec341d6c86834,0,1088.773201523,8,8,5,"null","null","null","null",0,0,0,0,0,0,81.5,8,25.307692,121.867446809,2136.66,23,13,13,33,10
0x03440ab5e03b56d4679e82b12b29e7007bef7abf,0,2.527355943,1,2,2,"null","null","null","null",0,0,0,0,0,0,2.5,4,15.75,2.859444444,26.21,10,8,13,2,3
0x05292d585520a6c04b1945bfef188679bfc7153a,0,2305.023805698,5,10,4,"null","null","null","null",1028.3,0,0,0,0,0,440.5,6,17.791667,49.976721311,1282.42,26,24,11,1,1
0x031c939b85565e107bbde4349ced8d1d3aab7d9a,0,123.136452214,1,3,3,41.07,1,"null","null",123.13,0,0,0,0,0,82.91,2,17.5,62.054,40.99,5,4,11,32,7
0x014c17aa984cc9b08ba639f4d5aea738fb2da22f,0,38.133665677,2,2,2,"null","null","null","null",18.09,0,0,0,0,0,18.09,3,35,25.602,18.09,2,1,9,65,2
0x0bbf95f2414b772ab973a331fd84da46aeb5483a,0,205.830832633,2,3,2,"null","null","null","null",0,0,0,0,0,0,0,6,19.870968,41.406022727,1849.12,41,31,12,3,1
0x0606bc4e4dc0aea7a321fa95bb07a0aeacaba794,979.17,1265757.23719333,138,58,8,32828.49,2,"null","null",21011.97,3,66.24,1,106,7,216105.39,26,98.215385,2481.339736842,959270.76,318,65,13,2,7
0x055d025d6edaeddd192b241da30a632910ac1409,1202.25,5550.345910073,18,69,9,6.56,1,"null","null",2837.66,0,0,0,0,0,1859.28,9,32.052632,147.271264368,5177.95,41,19,11,5,1
0x0a9d31baae2bd8ce642fd9c6e7fed8216890d27d,0,6324.599775148,42,49,7,"null","null","null","null",390.34,3,223.6911,1,5,5,2728.02,18,43.615385,147.648271605,10353.75,225,65,13,1,45
0x078a1abe5f9a3bc96bbefc1cc336c4934c7bbc60,7994.45,56661.739512923,89,81,9,11200.86,15,6399.13,15,4244.29,0,0,0,40,3,32400.98,12,65.891304,393.007090069,83022.98,205,46,13,17,1
0x023a9353adfd8259954cc98f0777c4a6f1693bff,0,231.407868983,13,8,3,"null","null","null","null",0,0,0,0,1,1,0,10,145.564103,19.650741199,7401.908,461,39,11,1,1
0x059cfddfbf54fda7a3fcafdc4241169b6f87fe6e,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,17.5,6.224,11.48,1,2,12,74,2
0x0774247cb5ae80506198930447369677207d89e2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,14,6.6,0,1,1,8,60,1
0x08e0d81f520452bde9b9503cbe86bce004d28cbd,0,60932.836931133,8,3,3,"null","null","null","null",34997.05,0,0,0,0,0,55945.93,5,21.933333,4235.825279073,91677.348116432,25,15,10,3,2
0x034c41e64c66fe7f6679c6122342557fc6e2bf02,0,5814.222098439,14,18,4,"null","null","null","null",3525.41,2,341.01,1,3,5,3016.45,8,25.333333,234.834210526,4603.03,40,21,13,4,1
0x0141a5541b84689867c49e07083cfc65197790c1,0,491.807186607,9,5,3,"null","null","null","null",0,0,0,0,0,0,486.09,5,30.722222,26.110632911,1006.51,34,18,13,19,1
0x03ce616140877ca03ed1bd994fc40e094b7c0aa2,0,22162.796081086,27,23,6,"null","null","null","null",4473.94,0,0,0,3,1,7474.39,16,23.777778,379.469900396,41321.18,89,63,13,1,1
0x0d88fe9eaa0f4f16c7b3d68a92afb93e8dac802a,"null","null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,1,7,1914.87,1914.87,1,1,9,64,1
0x0aa5fcefbac1bab8f6cdfd907c7a3861cfdd3776,0,15.539554373,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,17.5,11.134,15.88,3,2,3,2,3
0x038355d7639b2aa6795b3213e05457ab838e11ea,0,621601.869387662,43,46,9,1468.47,83,267.99,11,428.24,0,0,0,5,1,3770.3,8,43.438356,29.654326711,5460.12,138,73,13,1,1
0x0a3bf896d79121925e672dae347360ceed22c265,0,457321.950539554,149,102,9,1715.97,7,"null","null",80452.45,3,1963.8575,1,13,7,26987.33,21,108.166667,1247.268974726,606293.571771,461,84,13,1,4
0x06367c47c0da951f41d03dcb2a83c488fc208547,0,1216.335253249,22,17,6,55.05,1,"null","null",69.58,203,5816.0745,2,60,164,461.48,6,104.292929,41.731447125,32350.33629365,885,99,13,1,1
0x00bbe828b9548c818b0495aeafddaa8faa8d919b,0,194.75771464,3,1,1,"null","null","null","null",0,0,0,0,1,1,0,3,19.25,106.516363636,372.91,7,4,10,15,2
0x02a73cd5c9135b68798838407a136b41ddea3c5e,0,14390.520237739,158,135,11,566.66,5,150,1,4000.97,2,102.47856,1,0,1,2776.86,21,61.6,41.689772727,8026.57,245,45,13,2,5
0x058fd36a48e1c9980b34b41eac8a46c3eaf19a41,0,1837.596385216,10,11,4,735.38,4,345.07,2,232.83,0,0,0,2,2,977.11,10,24.705882,116.744833333,3364.08,29,17,11,7,6
0x0b10d1a2436295b40c8b0336e1dd4109a0607790,0,56.007193819,2,4,4,"null","null","null","null",38.95,0,0,0,0,0,12.99,2,28,10.9275,30.93,2,1,5,36,1
0x084abcd9238c88d0ae94215a95ceef5b4e693863,10.57,1037.824691118,13,41,9,"null","null","null","null",271.6,0,0,0,1,1,173.61,19,39.307692,37.393561644,1006.16,29,13,12,49,2
0x043145a2bf34706451d7653684e9cb2c5ffe7aaf,0,"null","null","null","null","null","null","null","null",0,0,0,0,0,0,50,1,14,147.66,0,1,1,0,1,8
0x045aa32568a4b86bdcc0752227acd383a43422ce,0,23.507294756,4,6,5,"null","null","null","null",15.52,0,0,0,1,1,2749.82,4,15,320.915333333,2753.86,9,7,12,15,24
0x0b4008787ed044e97dac2b5408b6afeadc5052fe,0,45785.611873023,271,121,10,908.37,7,"null","null",3064.5,5,274.882866,2,3,4,3763.64,23,506.641509,19.845347282,59177.52203574,5143,106,13,1,1
0x0c266223c8db48ca1238103f5bd8772146f860a3,555.77,2448.955735599,140,71,7,313.5,6,"null","null",454.65,0,0,0,26,2,3230.21,35,88.442308,10.770020362,4275.316136,4145,104,13,1,2
0x0740cb7d8752b969fa5183d093c9864997011a5f,31.75,1292.65674912,9,10,2,449.68,1,"null","null",16.69,0,0,0,1,1,1024.93,7,20.416667,219.973285714,3095.96,32,24,13,3,10
0x0578ee71280a88c34fe923be021bee6189ea0030,0,319.32706185,1,1,1,"null","null","null","null",638.28,0,0,0,0,0,319.33,2,14,322.68,319.33,1,1,8,57,2
0x01581f1df7a8196098f688580c7353cc11044b32,0,880.78470092,2,3,2,"null","null","null","null",10,0,0,0,51,2,10,9,22.590909,22569.928028169,773318.34,61,22,12,1,1
0x04b96b3945de3667caf8f1afe85068e2e2af916b,0,452.995723891,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,14,1059.44,453,2,2,12,71,3
0x002d8ffb438eec381438f8c5c269e7afcbde04c9,0,1904.45,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,3,32.375,58.353918919,4025.82,137,32,13,2,7
0x06f7dc8d1b9462cef6feb13368a7e3974b097f9f,0.01,59228.659441358,180,159,10,1827.14,17,"null","null",21157.84,62,1998.268991493,1,21,7,1026646.19,32,79.147727,2128.855935997,1049711.64,460,88,13,1,19
0x0589c7decedae61b46f40e959f830601209ee20c,0,2362.680371676,41,78,7,"null","null","null","null",281.13,6,253.4795,1,1,3,955.37,10,31.818182,33.220306521,2761.32,82,33,13,2,1
0x0bc0a524ecd730be22a5d8f697efec818fde0e65,0,19776.790567632,56,42,5,"null","null","null","null",7175.89,2,236.9904,1,24,7,4714.9,15,52.208333,113.292458101,16135.03,234,48,13,1,7
0x06241dca1c85e6dfd4ba9fdf19c6b1344d3f92a2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,14.42,0.9109708738,18.9,107,50,13,2,3
0x038673370955eb929d94f9d0c7992bb48137e998,15146.04,150503.470312297,197,174,11,512.27,6,"null","null",38930.11,4,147.3496,1,208,89,74282.2,35,63,593.762685359,210977.01,395,85,13,2,26
0x042fdd59ebe368409bd14931d50f1b28336b0b9b,0,15390.596893302,10,27,7,50.89,1,"null","null",4122.25,0,0,0,9,1,50877.61,5,24.15,1495.709275362,15223.48,27,20,11,1,11
0x08d75a7db0d263b8a57a955a2d2185554a2c4f7f,0,1913.527580022,5,6,4,"null","null","null","null",14.28,0,0,0,29,1,14.28,18,36,10.658611111,174.6,7,7,13,16,1
0x0a5dbaf976c91b12e448071316d89b215e318d70,0,8.8612187,1,1,1,"null","null","null","null",0,0,0,0,0,0,6,5,24.818182,22.986923077,447.77,23,11,13,4,12
0x023234656d0c392c955965ed34e5b4862ffd1574,0,2460.820861879,4,7,4,"null","null","null","null",800.32,0,0,0,0,0,959.9,5,36.75,397.204285714,2829.46,9,4,11,52,1
0x02b914653937cb2b6c463975421893f40dbf6a9b,1549247.29,4200788.42967309,72,63,7,1446.67,3,"null","null",2770.61,0,0,0,2,2,85582.97,8,61.782609,41366.682770214,4416450.13,108,23,13,2,2
0x017170e69d0fea31bca1ee7d66c10b05c0259d1e,2876.93,1900.566858678,3,4,3,"null","null","null","null",462.45,0,0,0,0,0,97.56,6,147,2074.856428571,3213.17,5,2,10,42,1
0x0bfaddb75cefefefc5ef42bedd73af22d4bac47c,542.54,715.893560626,2,4,3,"null","null","null","null",57.77,0,0,0,0,0,685.34,3,21,394.4,1226.61,3,2,10,68,1
0x0a482b5e7bcc12a9b3cac1447b0c6701343ddae2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,9.8,1165.465714286,0,4,5,12,1,1
0x0a97e53de3104a8459e50ff7fda0b6517d7dabb0,7208.21,"null","null","null","null",7208.21,1,"null","null","null",0,0,0,0,0,0,1,14,7208.21,7208.21,1,1,8,1,9
0x0dfe6b81ebbb7cb6615960903f2e34b09324ccff,13.45,5881.352837367,15,23,6,33706.91,8,"null","null",0,0,0,0,0,0,0,11,40.090909,900.953412698,39468.57,44,22,12,13,1
0x0e2d0a512019f76eb1a09cd5f077ed5a40d262bc,0,604.490642674,11,19,3,"null","null","null","null",27.76,0,0,0,2,2,37.37,6,22.68,18.505802469,365.47,15,25,12,2,1
0x0ac65ab9af11154457babe1616747018b8503383,0,106.512288342,5,17,8,"null","null","null","null",33.56,0,0,0,0,0,40,4,22.75,14.744615385,76.05,5,4,12,36,5
0x04f1cf44bf965a8efc7e03fa5861cc6f8f665ea0,0,1034.157701791,5,13,5,"null","null","null","null",188.43,0,0,0,0,0,397.57,6,21.35,28.29537907,474.27,27,20,12,5,1
0x092f190a527a5de46ea2515aee748b87094a6cb5,0,1020.355769361,1,37,8,"null","null","null","null",754.65,0,0,0,1,1,551.27,3,22.4,515.305625,1728.54,8,5,11,4,9
0x041be3921cea086f294ae48be11b76b006007a6b,0,78.923412204,29,3,3,"null","null","null","null",0,0,0,0,3,1,0,17,30.73913,47.149455446,4915.43,28,46,13,1,1
0x0b6d75523593913265b76f2497c031a3bc8176c7,0,2867.264587607,4,2,1,"null","null","null","null",0,0,0,0,0,0,0,11,17.5,655.575076923,11864.2,25,26,13,1,1
0x08ca6f5a6f4fd7ab4bd6bb754441e90af3d12eff,0,26645.28761979,92,63,6,80.77,1,"null","null",2781.48,3,981.0608,2,99,10,1.49,24,48.355263,164.226707985,41346.800065605,213,76,13,1,2
0x0617d1ca9762876fd56034e7c5917ab659f6f63c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,2300662.24,3,91,470552.179487179,9411008.83,16,3,5,25,2
0x02482370deaae6443af0f8bd19c4345d92364900,0,25810.497827796,5,48,8,"null","null","null","null",3627.73,0,0,0,0,0,6684.96,6,25.2,3951.840555556,25018.42,11,5,12,41,2
0x0dddee6d6d18892315ce510577e09b7fb49d85ca,0,801.932212422,2,2,2,"null","null","null","null",0,0,0,0,0,0,799.34,3,16.333333,229.092857143,804.34,4,3,6,3,2
0x0bf5f13833cb7d1c6c1399ea6c4ec8aaab4b5639,0,"null","null","null","null","null","null","null","null","null",0,0,0,2,2,11.8,6,11.236842,5.816229508,190.34,39,38,13,1,5
0x000000e28faa823d5b53ff6c2922c28335840375,0,9400.999695,3,2,2,"null","null","null","null",9399.91,0,0,0,0,0,42350.61,5,26.833333,3683.589565217,32951.13,10,6,10,6,1
0x04d9211e2a1367c8409350c5b34e09c4acf862e7,0,7708.754162569,4,49,9,"null","null","null","null",7061.9,0,0,0,0,0,3035.59,4,15.4,1087.359090909,3222.99,5,5,10,24,1
0x023513c05bee249009129bf494818072b839f2d0,0,645.966648866,3,4,3,"null","null","null","null",0,0,0,0,0,0,0,5,14,291.70625,645.96,3,4,12,3,2
0x053da4741f88f8c13392093dd01227631ce756ca,0,151938.771136993,27,17,4,"null","null","null","null",91.44,0,0,0,23,3,0,11,34.391304,3358.288938053,157845.27,49,23,13,6,1
0x0e2b908f3a328b41f3e75972daea3fc30bb494e3,0,282.458968123,3,7,4,"null","null","null","null","null",0,0,0,3,1,0,14,14.617647,111.844507042,3615.68,17,34,12,13,1
0x048c5753e83027bf30ef103adee49cf9612cab84,0,400.866609271,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,1,14,202.435,402.87,1,1,3,25,2
0x08d5282063af66ffd5b86eec860d481e888c8054,0,16222.037802314,12,26,6,"null","null","null","null",45.26,0,0,0,6,1,0,5,44,3925.369545455,15125.47,21,7,13,83,2
0x08776916ec60d4487c5495544927dde4b1012e17,1038.49,2599516.28260066,607,181,11,5062.28,21,"null","null",45787.84,0,0,0,201,3,175818.98,17,194.802632,2376.691299674,2527039.06074394,861,76,13,1,1
0x04b5bff312fd091c4998b53a6a809514e9e41a22,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1548.77,2,21,172.101111111,0,6,6,12,18,"null"
0x0a66e5f3888bf9f2bd82ef8352c601215150420d,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1999.72,2,10.5,1334.84,0,1,2,8,57,"null"
0x0bb59f526dcd0cca8620bcd6bfea9cd1663554f5,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,23.09,1,14,3.848333333,0,6,6,13,62,"null"
0x08a150043dddbaecadb2cb48755c4dc4e6068f61,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,161,32.957391304,376.35,13,1,3,20,"null"
0x08fa54824f665b10603ebbf4bf5117a1c5c29699,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,3999.64,2,10.5,2666.233333333,0,1,2,6,43,"null"
0x0a92d72e3ed7937429f651e1abcf36d12474876e,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,46.78,2,21,31.186666667,0,1,1,12,87,"null"
0x038b6d6ffd3da69d3b0b180c45706fbb6a9fcf18,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1334.34,2,23.333333,266.868,0,3,3,1,10,"null"
0x0aae1cd4bf050eb468f0adfb91247b7b8bb39a20,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1032.04,2,18.666667,258.0075,0,3,3,5,10,"null"
0x05bd9dad37cafa38b6e2c7f9ae4e611059d3087e,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,2012.06,2,14,154.782692308,0,12,13,5,10,"null"
0x046aa15b8090218fa5ccc5d7bccbceb484479e72,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,949.12,2,21,316.5,949.15,2,1,4,29,"null"
0x043130f396580b997f43fce16d79f9a8fd353db7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,667.13,2,17.5,266.992,667.46,3,2,9,44,"null"
0x09746a4844e008e4dc2523c7391000901f8e7f0a,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,112,72.300625,501.35,9,1,9,61,"null"
0x04eea3456ea8f29b4e58b25735407f5eb6e68841,0,10742.664649674,7,9,3,"null","null","null","null",0.87,0,0,0,0,0,0,3,23.8,1413.715294118,10741.17,8,5,3,14,"null"
0x079634fcdbb3c3885f083728c87fff962533aa06,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,14.26,2,21,9.52,0,1,1,4,28,"null"
0x070970aca9380f08f545728e72f5c0f197f1ef18,0,30.281541014,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,15.423333333,30.28,3,1,9,63,"null"
0x0c2ebcb0bd490da91a2c511117eba80c8db07806,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,65.83,2,14,33.05,0,1,1,13,90,"null"
0x057e78dac14a66bddedafb1864bc7eb9b256936c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,55.61,2,49,18.702857143,27.83,4,1,2,14,"null"
